ts,sensor_id,count,avg
2022-05-01 10:00:00.0,7882,22,20.068181818181824
2022-05-01 10:00:00.0,7389,19,28.084210526315797
2022-05-01 10:00:00.0,9985,23,20.304347826086953
2022-05-01 10:00:00.0,8362,18,14.927777777777777
2022-05-01 11:00:00.0,6454,22,20.877272727272725
2022-05-01 11:00:00.0,9985,22,21.045454545454547
2022-05-01 11:00:00.0,8227,20,14.205000000000002
2022-05-01 11:00:00.0,7882,21,17.942857142857143
2022-05-01 11:00:00.0,9313,22,19.840909090909093
2022-05-01 11:00:00.0,8362,21,15.947619047619046
2022-05-01 11:00:00.0,7830,19,20.646315789473682
2022-05-01 11:00:00.0,5571,21,17.49047619047619
2022-05-01 11:00:00.0,7389,19,27.647368421052636
2022-05-01 11:00:00.0,9119,16,34.4125
2022-05-01 12:00:00.0,9119,22,29.513636363636365
2022-05-01 12:00:00.0,7830,18,21.327222222222222
2022-05-01 12:00:00.0,6454,23,19.747826086956522
2022-05-01 12:00:00.0,9985,23,22.043478260869566
2022-05-01 12:00:00.0,7882,24,18.99166666666667
2022-05-01 12:00:00.0,7389,21,24.990476190476187
2022-05-01 12:00:00.0,8362,21,16.461904761904766
2022-05-01 12:00:00.0,9313,23,20.16521739130435
2022-05-01 12:00:00.0,5571,23,17.169565217391302
2022-05-01 12:00:00.0,8227,21,14.28095238095238
2022-05-01 13:00:00.0,7389,20,17.099999999999998
2022-05-01 13:00:00.0,6454,24,21.016666666666666
2022-05-01 13:00:00.0,9119,20,27.915
2022-05-01 13:00:00.0,7882,24,19.05416666666667
2022-05-01 13:00:00.0,7830,19,20.32578947368421
2022-05-01 13:00:00.0,5571,24,17.36666666666667
2022-05-01 13:00:00.0,8362,21,16.68095238095238
2022-05-01 13:00:00.0,9985,24,21.725000000000012
2022-05-01 13:00:00.0,9313,24,20.400000000000002
2022-05-01 13:00:00.0,8227,22,15.549999999999999
2022-05-01 14:00:00.0,5571,24,16.737499999999997
2022-05-01 14:00:00.0,7882,24,17.575000000000003
2022-05-01 14:00:00.0,7830,22,19.821363636363632
2022-05-01 14:00:00.0,7389,24,16.441666666666666
2022-05-01 14:00:00.0,9119,23,26.347826086956516
2022-05-01 14:00:00.0,8362,22,16.80454545454546
2022-05-01 14:00:00.0,8227,23,16.756521739130438
2022-05-01 14:00:00.0,9985,24,22.125000000000004
2022-05-01 14:00:00.0,6454,23,26.01739130434782
2022-05-01 14:00:00.0,9313,23,20.808695652173913
2022-05-01 15:00:00.0,9313,23,20.969565217391313
2022-05-01 15:00:00.0,8362,22,16.009090909090904
2022-05-01 15:00:00.0,5571,21,16.400000000000002
